QT9 Document Code,Title,Job Function,Team Name
CO-QC-SOP-286,Procedure for io Release,QC Analyst I,Quality Control
CO-SUP-SOP-068,Purchasing SOP,QC Analyst I,Quality Control
CO-SUP-SOP-069,Supplier Evaluation SOP,QC Analyst I,Quality Control
CO-SUP-SOP-070,Supplier Risk Assessment- Approval and Monitoring Procedure,QC Analyst I,Quality Control
CO-SUP-SOP-072,Instructions for receipt of incoming Non-Stock goods- assigning GRN numbers and labelling,QC Analyst I,Quality Control
CO-SUP-SOP-277,Instructions for receipt of incoming Non-Stock goods- assigning GRN numbers and labelling,QC Analyst I,Quality Control
CO-SUP-SOP-278,Pilot Line Electronic Stock Control,QC Analyst I,Quality Control
CO-SUP-SOP-279,Stock take procedure,QC Analyst I,Quality Control
CO-SUP-SOP-280,Setting Expiry Dates for Incoming Materials,QC Analyst I,Quality Control
CO-IT-SOP-044,IT Management Back Up and Support,QC Analyst I,Quality Control
CO-QA-POL-015,Policy for the use of Electronic Signatures within binx health,QC Analyst I,Quality Control
CO-QA-POL-019,Quality Policy,QC Analyst I,Quality Control
CO-QA-POL-021,Quality Manual,QC Analyst I,Quality Control
CO-QA-SOP-012,Annual Quality Objectives ,QC Analyst I,Quality Control
CO-QA-SOP-043,Training Procedure,QC Analyst I,Quality Control
CO-IT-POL-022,Access Control Policy,QC Analyst I,Quality Control
CO-IT-POL-023,Asset Management Policy,QC Analyst I,Quality Control
CO-IT-POL-024,Business Continuity and Disaster Recovery,QC Analyst I,Quality Control
CO-IT-POL-025,Code of Conduct,QC Analyst I,Quality Control
CO-IT-POL-026,Cryptography Policy,QC Analyst I,Quality Control
CO-IT-POL-027,Human Resource Security Policy,QC Analyst I,Quality Control
CO-IT-POL-028,Information Security Policy,QC Analyst I,Quality Control
CO-IT-POL-029,Information Security Roles and Responsibilities,QC Analyst I,Quality Control
CO-IT-POL-030,Physical Security Policy,QC Analyst I,Quality Control
CO-IT-POL-031,Responsible Disclosure Policy,QC Analyst I,Quality Control
CO-IT-POL-032,Risk Management ,QC Analyst I,Quality Control
CO-IT-POL-033,Third Party Management,QC Analyst I,Quality Control
CO-QA-SOP-139,Change Management,QC Analyst I,Quality Control
CO-QA-SOP-140,Document Control & Control of Quality Records,QC Analyst I,Quality Control
CO-QA-SOP-026,Use of Sharepoint,QC Analyst I,Quality Control
CO-QA-SOP-030,Accessing and Finding Documents in QT9,QC Analyst I,Quality Control
CO-QA-SOP-031,Revising and Introducing Documents in QT9,QC Analyst I,Quality Control
CO-QA-SOP-098,Document Matrix,QC Analyst I,Quality Control
CO-QA-SOP-237,QT9 - Periodic Review and Making Documents Obsolete,QC Analyst I,Quality Control
CO-QA-SOP-005,Document and Records Archiving,QC Analyst I,Quality Control
CO-QA-SOP-003,Non Conformance Procedure,QC Analyst I,Quality Control
CO-QA-SOP-011,Supplier Corrective Action Response Procedure,QC Analyst I,Quality Control
CO-QA-SOP-093,CAPA Procedure,QC Analyst I,Quality Control
CO-QA-SOP-099,Deviation Procedure,QC Analyst I,Quality Control
CO-QA-SOP-345,Root Cause Analysis,QC Analyst I,Quality Control
CO-QA-SOP-007,Correction- Removal- and Recall Procedure ,QC Analyst I,Quality Control
CO-QA-SOP-076,Stakeholder Feedback and Product Complaints Handling Procedure,QC Analyst I,Quality Control
CO-QA-SOP-283,Product Risk Management,QC Analyst I,Quality Control
CO-QA-SOP-284,FMEA Procedure,QC Analyst I,Quality Control
CO-QA-SOP-285,Hazard Analysis Procedure,QC Analyst I,Quality Control
CO-QA-SOP-016,Identification and Traceability,QC Analyst I,Quality Control
CO-CA-SOP-081,Collection of Human samples for QA purposes,QC Analyst II,Quality Control
CO-CS-SOP-249,io Insepction using Data Collection Cartridge,QC Analyst II,Quality Control
CO-DES-SOP-005,Critical to Quaity and Reagent Design Control ,QC Analyst II,Quality Control
CO-DES-SOP-029,Design and Development Procedure,QC Analyst II,Quality Control
CO-DES-SOP-146,Experimental Planning and Review,QC Analyst II,Quality Control
CO-H&S-COSHH-001,General Chemicals,QC Analyst II,Quality Control
CO-H&S-COSHH-002,Oxidising Agents,QC Analyst II,Quality Control
CO-H&S-COSHH-003,Flammable Materials,QC Analyst II,Quality Control
CO-H&S-COSHH-004,Chlorinated Solvents,QC Analyst II,Quality Control
CO-H&S-COSHH-005,Corrosive Bases,QC Analyst II,Quality Control
CO-H&S-COSHH-006,Corrosive Acids,QC Analyst II,Quality Control
CO-H&S-COSHH-007,COSHH assessment for general Hazard Group 2 organisms,QC Analyst II,Quality Control
CO-H&S-COSHH-008,COSHH assessment for Hazard Group 2 respiratory pathogens,QC Analyst II,Quality Control
CO-H&S-COSHH-009,COSHH Risk Assessment for Hazard Group 1 Pathogens,QC Analyst II,Quality Control
CO-H&S-COSHH-010,COSHH Risk assessment for clinical samples,QC Analyst II,Quality Control
CO-H&S-COSHH-012,Inactivated Micro-organisms,QC Analyst II,Quality Control
CO-H&S-COSHH-013,COSHH risk assessment form for dry ice,QC Analyst II,Quality Control
CO-H&S-P-001,Health & Safety Policy,QC Analyst II,Quality Control
CO-H&S-P-003,Stress Policy ,QC Analyst II,Quality Control
CO-H&S-PRO-001,Health and Safety Fire Related Procedures,QC Analyst II,Quality Control
CO-H&S-PRO-002,Chemical COSHH Guidance,QC Analyst II,Quality Control
CO-H&S-PRO-003,Health and Safety Manual Handling,QC Analyst II,Quality Control
CO-H&S-PRO-004,Health & Safety Incident and Near Miss Reporting Procedure,QC Analyst II,Quality Control
CO-H&S-RA-001,Risk Assessment for binx Health office and non-laboratory area,QC Analyst II,Quality Control
CO-H&S-RA-002,Risk Assessment for use of Microorganisms,QC Analyst II,Quality Control
CO-H&S-RA-003,Risk Assessment for laboratory areas (excluding Microbiology and Pilot Line),QC Analyst II,Quality Control
CO-H&S-RA-004,Risk Assessment for� io� reader / assay development tools,QC Analyst II,Quality Control
CO-H&S-RA-006,Risk Assessment for use of UV irradiation in the binx health Laboratories,QC Analyst II,Quality Control
CO-H&S-RA-007,RA Pilot Line Lab Area,QC Analyst II,Quality Control
CO-H&S-RA-008,Risk Assessment for binx Health Employees,QC Analyst II,Quality Control
CO-H&S-RA-009,Risk Assessment for use of Chemicals / Microorganisms,QC Analyst II,Quality Control
CO-H&S-RA-010,Risk Assessment for work related stress,QC Analyst II,Quality Control
CO-H&S-RA-011,Covid-19 Risk Assessment binx Health ltd,QC Analyst II,Quality Control
CO-HR-POL-007,Training Policy,QC Analyst II,Quality Control
CO-LAB-SOP-002,Agilent Bioanalyzer SOP for RNA 6000 Pico and Nano Kits,QC Analyst II,Quality Control
CO-LAB-SOP-003,Validation of Temperature Controlled Equipemnt,QC Analyst II,Quality Control
CO-LAB-SOP-010,Reagent Deposition and Immobilisation (Pilot Line),QC Analyst II,Quality Control
CO-LAB-SOP-019,LMS Programmable Incubator,QC Analyst II,Quality Control
CO-LAB-SOP-020,Use of the Hulme Martin Impulse Sealer in DNA free,QC Analyst II,Quality Control
CO-LAB-SOP-078,Preparation of Bacterial Stocks,QC Analyst II,Quality Control
CO-LAB-SOP-079,Use and cleaning of the ClassII Microbiology Safety Cabinet,QC Analyst II,Quality Control
CO-LAB-SOP-080,Agilent Bioanalyzer SOP,QC Analyst II,Quality Control
CO-LAB-SOP-082,Use of Rotary Vane Anemometer,QC Analyst II,Quality Control
CO-LAB-SOP-097,Temperature monitoring SOP,QC Analyst II,Quality Control
CO-LAB-SOP-103,Environmental Control in the Laboratory,QC Analyst II,Quality Control
CO-LAB-SOP-108,Laboratory cleaning SOP,QC Analyst II,Quality Control
CO-LAB-SOP-129,Operation of the Prior Autoclave,QC Analyst II,Quality Control
CO-LAB-SOP-130,Heat Detection Rig Work Instructions,QC Analyst II,Quality Control
CO-LAB-SOP-131,Pipette Use and Calibration,QC Analyst II,Quality Control
CO-LAB-SOP-135,Use and Completion of MFG documents,QC Analyst II,Quality Control
CO-LAB-SOP-136,Solution preparation SOP,QC Analyst II,Quality Control
CO-LAB-SOP-137,Monitoring Variable Temperature Apparatus,QC Analyst II,Quality Control
CO-LAB-SOP-138,Use of temperature and humidity loggers,QC Analyst II,Quality Control
CO-LAB-SOP-145,Storage and Safe handling of Biohazardous Materials,QC Analyst II,Quality Control
CO-LAB-SOP-148,Reagent Aliquot SOP,QC Analyst II,Quality Control
CO-LAB-SOP-149,Introducing New Laboratory Equipment,QC Analyst II,Quality Control
CO-LAB-SOP-150,-80 Freezer Temperature Monitoring,QC Analyst II,Quality Control
CO-LAB-SOP-151,Management and Control of Critical and Controlled equipment,QC Analyst II,Quality Control
CO-LAB-SOP-152,Reporting & Recording Instrument Failures ,QC Analyst II,Quality Control
CO-LAB-SOP-153,Use of UV cabinets,QC Analyst II,Quality Control
CO-LAB-SOP-155,Lab book write up,QC Analyst II,Quality Control
CO-LAB-SOP-156,Lab rough notes,QC Analyst II,Quality Control
CO-LAB-SOP-157,Thermometer Calibration,QC Analyst II,Quality Control
CO-LAB-SOP-158,Use of NanoDrop SP2000 Spectrophotometer for quantifying nucleic acid and protein samples,QC Analyst II,Quality Control
CO-LAB-SOP-159,Use of the Rotorgene Q,QC Analyst II,Quality Control
CO-LAB-SOP-163,Running End to End CT cartridges on io Readers,QC Analyst II,Quality Control
CO-LAB-SOP-167,Attaching Electrode/Blister Adhesive and Blister Pack,QC Analyst II,Quality Control
CO-LAB-SOP-175,Out of Hours Temperature Monitoring ,QC Analyst II,Quality Control
CO-LAB-SOP-176,SOP to provide guidance for IQC's,QC Analyst II,Quality Control
CO-LAB-SOP-178,Signal Analyser,QC Analyst II,Quality Control
CO-LAB-SOP-179,Cleaning Procedure for Microbiolgy lab,QC Analyst II,Quality Control
CO-LAB-SOP-180,Reconstituton of Lyophilised Materials,QC Analyst II,Quality Control
CO-LAB-SOP-241,Ordering of New Reagents and Chemicals,QC Analyst II,Quality Control
CO-LAB-SOP-287,Introduction of New microorganisms SOP,QC Analyst II,Quality Control
CO-LAB-SOP-288,Assessment of Potentiostat Performance,QC Analyst II,Quality Control
CO-LAB-SOP-295,Environmental Contamination Monitoring,QC Analyst II,Quality Control
CO-LAB-SOP-300,Preparation of Sub-circuit cards for voltammetric detection,QC Analyst II,Quality Control
CO-OPS-POL-008,Policy for Purchasing and Management of Suppliers,QC Analyst II,Quality Control
CO-OPS-PTL-048,IO Release Procedure for Refurbished and Reworked Readers,QC Analyst II,Quality Control
CO-OPS-SOP-034,Test Method Validation,QC Analyst II,Quality Control
CO-OPS-SOP-188,Process Validation,QC Analyst II,Quality Control
CO-OPS-SOP-192,Verification Testing Process SOP,QC Analyst II,Quality Control
CO-OPS-SOP-200,Chlamydia trachomatis and Neisseria gonorrhoeae positive daily controls,QC Analyst II,Quality Control
CO-PRD1-SOP-268,Transfer of reagent QC samples,QC Analyst II,Quality Control
CO-PRD1-SOP-309,Use of the Uninterruptible Power Supply,QC Analyst II,Quality Control
CO-QA-POL-006,Policy for Document Control and Change Management,QC Analyst II,Quality Control
CO-QA-POL-020,Risk Management Policy,QC Analyst II,Quality Control
CO-QA-SOP-028,Quality Records,QC Analyst II,Quality Control
CO-QC-COP-001,Quality Control Laboratory Code of Practice,QC Analyst II,Quality Control
CO-QC-COP-002 ,CL2 Microbiology Lab Code of Practice,QC Analyst II,Quality Control
CO-QC-JA-004,Use of CO-QC-T-155: CTNG QC Cartridge Analysis Module,QC Analyst II,Quality Control
CO-QC-JA-011,Use of CO-QC-T-118: Detection Reagent Analysis Spreadsheet,QC Analyst II,Quality Control
CO-QC-JA-012,A Guide to QC Cartridge inspections,QC Analyst II,Quality Control
CO-QC-LAB-299,io reader interface barcode scan rate ,QC Analyst II,Quality Control
CO-QC-POL-018,Quality Control Policy,QC Analyst II,Quality Control
CO-QC-QCP-039,T7 Exonuclease,QC Analyst II,Quality Control
CO-QC-QCP-052,IC DNA in TE Buffer - Raw Material qPCR test,QC Analyst II,Quality Control
CO-QC-QCP-053,NG2 Plasmid Quantification - qPCR Test (Part No. 0347,QC Analyst II,Quality Control
CO-QC-QCP-054,NG1 Plasmid Quantification - qPCR Test (Part No. 0346),QC Analyst II,Quality Control
CO-QC-QCP-055,CT Plasmid Quantification - qPCR Test (Part No. 0348),QC Analyst II,Quality Control
CO-QC-QCP-056,CTNG Cartridge QCP ,QC Analyst II,Quality Control
CO-QC-QCP-057,CTNG CTIC- NG1IC and NG2IC Detection Reagents QC test,QC Analyst II,Quality Control
CO-QC-QCP-058,Material Electrochemical Signal Interference test,QC Analyst II,Quality Control
CO-QC-QCP-059,ct/ng Collection Kit Batch Release,QC Analyst II,Quality Control
CO-QC-QCP-060,CT/NG Relabelled cartridge release procedure,QC Analyst II,Quality Control
CO-QC-QCP-061,Electrode testing,QC Analyst II,Quality Control
CO-QC-QCP-062,QC release procedure for the Io Reader,QC Analyst II,Quality Control
CO-QC-QCP-063,QCP For CTNG NG2-IC Detection Reagent Revision 2,QC Analyst II,Quality Control
